This is a summary of the actual merkle distributor deployed (with some USDC and DAI pod addresses omitted),,
address,earnings,reasons
0x9f882e1b68bdd0c14d525ab82a2e3b27ab64afcc,66.37930254,V2_DAI
0x50f1828436f7367b98ba113e6c5e42c62dd4320a,66.32555493,V2_DAI
0x462f99a2c8dda3d8738b63a8885e46581564195e,66.32301886,V3_DAI
0xacb17876fe15924e7baea595a393742328f0ef09,66.3080378,V2_DAI
0xcb604e0a2c449aafa0b902a24fe9f78dabaed83b,66.29177026,V2_DAI
0x800957570341ac3d9f2e5632ae96322032690e2e,66.28222077,"V2_DAI,V2_SAI"
0x51965de43344895d3ac0df73788df85b87230f91,66.25446426,V2_USDC
0x251aad60ad6f57440995185bf7d482a977c6c887,66.22409994,V3_DAI
0x6ee528f56ee85ae08a0fff56a50bdd259dde7b77,66.20592536,V3_DAI
0xc9631f6226c47297d638f5664b278c75baff711a,66.20461571,V2_DAI
0xd26bafe6649054525e6e882d14602743467123f6,66.2004768,"V2_DAI,V2_USDC"
0xdd0ae472337d8b3e63a60fced8ae4be36093598f,66.19516223,V2_DAI
0xebb8dda60450df4d439455afca4c403b1b5165b7,66.19365287,"V2_DAI,V2_USDC,V3_UNI"
0xcf924dc1819fce1b660e7682cdbd177fcf42c090,66.19201441,"V2_DAI_POD,V2_DAI,V2_SAI,V3_DAI"
0xe5917bef04e2e95f9e70c3e1e0129092d80e5c5c,66.1879619,"V2_DAI,V2_USDC"
0xc9b6844b3d0d5981627b045ec3d5762fb9f65c23,66.17763198,"V2_USDC,V2_DAI"
0x94d892b8dd8b5bf7ba5fd08a5b31c6bd07408410,66.16190573,"V2_DAI,V3_DAI"
0xb56a9736651470749fdc9b74bd8cdeded31e2736,66.12812344,V2_SAI
0x1dffae74acf1df1aa4118b993ff73ff84932e6d4,66.11321427,V3_DAI
0xb4494877495531147498974c760e836e3b29fb3c,66.10914849,"V2_DAI,V2_USDC"
0xe7e2116bda99bbaa576ac13dfb78487a7188ff4b,66.09757388,"V3_DAI,V2_DAI,V2_USDC"
0x579e0e38d9443af316a7c8d92a8c720b4f306b98,66.08428368,"V2_SAI,V2_DAI"
0x8e540588a9983f668854c683aa12e49f631ac8a1,66.08233885,V2_DAI
0xc19355f5a4aaaf31aa865ce1264e1cffeb68c171,66.06394049,"V2_DAI,V2_SAI"
0x62624b239ed7de67f44d0e04c981bea10920fbc1,66.04678523,V2_USDC
0x2db877f1f3f6266ffa980afb06d36b22582af35f,66.01573262,"V2_USDC,V2_DAI,V2_SAI"
0x1ce22080827fd7cd3f23bb84728928efb8a70790,65.9936254,"V2_USDC,V2_DAI"
0x54b3bad82449b189c220e7275a9ab14aee632368,65.95269842,"V2_DAI,V2_USDC"
0x8572d677b5015bbefcf0cea6720d37b3e9bb6b94,65.93563614,"V2_DAI,V3_USDC,V2_USDC"
0x2a83048d848b4d2cd1e867dcf151486943759eea,65.92337428,"V2_DAI,V3_DAI"
0xa9c2c0858cc1daadd2193394ff042bd2d869c524,65.86477464,"V2_DAI,V3_DAI"
0x10909580e5398268fe3b8e8778b1c24ab14d2bda,65.84307425,"V2_SAI,V1"
0x638fab55611a18381008e7cb8b2f1164fa846b07,65.82229817,V2_SAI
0x3043132b84d8c2923f065a8c32a4dbd46ef3eff7,65.80795349,V3_DAI
0xa15b5d913a8e1d490589b0103c809c8d868a9298,65.79072149,"V2_DAI,V2_USDC"
0x7963fbd04523ed0d995bbbb3132aed448fc22869,65.72211341,V2_DAI
0x311e34a3492aa572195f4c8f3bdfbcbb9fe9c3ea,65.71637684,"V2_USDC_POD,V2_DAI,V2_DAI_POD"
0xecf620ee02ec41de1a58f8b60b836d96cc73fd1f,65.69377555,V2_DAI
0xdecd4b961b1984c44afbadbe2844777a627572aa,65.67753882,V3_DAI
0x7742d70cb3ae62e4d7958c5eaf6c0a45cdc9ca9e,65.67277378,V2_DAI
0xf3d9281fa183b74f32b96e1c5244596045f4ede8,65.64579851,"V2_DAI,V2_USDC,V2_SAI"
0x46cf1bc7f6f5883b7e7b8729725822ff4ed6644a,65.64397649,V2_USDC
0x684851de25aec51bf68668cc1eaa67275dfa10a2,65.63582644,"V2_DAI,V3_DAI"
0x11c516d334457b11e78f67b38b7d69eff12cd52b,65.58647121,V2_DAI
0xe2b76acd40a3a38b30f948f85aa1435b791ca34c,65.58158439,V2_DAI
0xcf0e8f1d545d428ac68fce2f0bdd24b0c72542ff,65.57872439,V2_DAI
0x938ba5929af4dc6b5084961a7c967f3b9a8e87cf,65.55502356,V3_DAI
0x4b909b3fba74b69045a4537cb892f867e7663bda,65.55132837,V2_DAI
0x96efb884224b41b09cfd6f4a06f9e35e59dd69b4,65.53837326,"V2_DAI,V2_SAI"
0x507ed93c72f99514e57f2599bf2689a5ba68e641,65.53327784,V2_DAI
0xf4ac0614cd33068b8554325485c58fec99084756,65.52668445,"V2_SAI,V2_USDC"
0x294437c00ef6c50b2e0956246f8976d22e6847a1,65.52087422,V3_DAI
0x4f04c52ee33ec542d8cbdfa812c992cc7732beef,65.50766198,V2_SAI
0xc8c8569ebe5bc03b641980ef7629661f0ddfa624,65.4827908,V2_DAI
0xaface1b4b6d3ed16ad985277a2443f531f018753,65.47715632,V2_DAI
0x4c5cffe5a9f84ce16afdd3d1a3c571292c781624,65.44811914,V2_DAI
0x73ca56f2144ee660485d9794fb67e8c922bf1f1e,65.42288163,V2_DAI
0x1f68fe18ec4229157c8a395ffdf8d4760c3f1987,65.42087805,V3_DAI
0x97a7353f17fdada692e558e0539b8f9d43c5bbe9,65.41161132,V2_DAI
0xb6314955b7faa5e800120d6da585efbe1d4ad5ed,65.40846195,"V2_DAI,V2_USDC"
0xbdc76e49ddfd84aa6a9f47af46e776ef5c4cb816,65.39796382,V3_DAI
0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,65.36872265,V2_DAI
0x6e5ee28d20041f82f87b4d5598aebd2dae6ad6ed,65.35809944,V3_DAI
0x97d24c4b9146e755f1c71a526e7d5b860f3cd575,65.34362541,V2_DAI
0x053b1f94e3c1ca4f57f4bcd1f2601d916926376d,65.32674453,"V2_DAI,V2_USDC"
0x761b0073c45b6613b674e1bd4224c6fe4e751a46,65.32179042,V2_DAI
0xcbf5b0adf0f58cd1e24249d15ceb31e8624d1a94,65.32074564,"V2_DAI,V2_SAI"
0xbf7415681cba84971024225036b06300753b9f46,65.30149174,V2_USDC
0x2682ba9b401c7669277b48f328d490784af0f873,65.29530737,V2_SAI
0x7d432977ec1a42ee0fb6191fc898909552ed7109,65.28863932,V2_DAI
0x169c5a87e9eedff4febcef0e5b23b05374f19c90,65.27191963,"V2_SAI,V2_USDC,V2_DAI"
0x471c42403d5536fe6a27f4bc654eca5d94c25d48,65.26590027,V2_DAI
0xbe678ae89b033e610d3b3fc2b12c06992198eff9,65.24219954,"V2_USDC,V2_DAI"
0xbe02ee96ae703af8ce064ce6f55641608b73928d,65.21684396,V2_DAI
0x06634289dbc17654cf95579a3d5737db8d711275,65.21361062,V2_DAI
0x16cac6e628e415f2ef2a8a6dc48dce96300bc2f1,65.20547745,V2_DAI
0xb2147b8b6dac0265e5799603dc9d55262955a707,65.17842923,V3_DAI
0x9b2774655b651c7f5b7f580b3ac9ffb7dd07edf2,65.17416273,V3_DAI
0x901ee768cd23ca8f4504f3c62f00bcf9856c8a53,65.13544133,V3_DAI
0x055bec04336260b7d4ccd47bcee35be788256af9,65.11626968,"V2_SAI,V1,V2_DAI"
0x965512c635d2c13a43dd421bed09f048316d83bd,65.1024345,V2_DAI
0x6d9b2115dc5ac0683dea645dc8ea9ebff9da398f,65.07073211,V2_DAI
0x4a375beb017d0ba408421a75ef51ad1be4dad417,65.04534147,V2_DAI
0x7e0f3cb160074f6d8f63d76ee483efbf1d9c38e6,65.04211026,V2_DAI
0x5c2f09e9a3842974c356b7a25d8da9d9a5e0de06,65.02725884,"V2_DAI,V3_DAI"
0xd425333dd22b049f143522e519a06462c633f37a,65.01647169,V2_DAI
0x5b95c0499f85efc63342d0cf5f48ff1ddb6a3161,65.01497759,V2_DAI
0x7ca4a4b0e914a2a20ffb754dded6bfb264ddfbc8,64.97756827,V2_DAI
0x19357f66a6e6956fcb78d42528f2e426aa498210,64.97638046,V2_USDC
0x516c6d35676ce94358bc1cb708e892c43cb7dd0d,64.97604195,V2_DAI
0x2ee91071cf2a227b9232dab8d3930703f5adaef4,64.9731398,V2_DAI
0x6b7ce1fd76d3519c4f4d08d18fe5687ee0ac6532,64.96816903,V2_DAI
0x009b6817807c332b9445f5c9cf2ac94631fe876e,64.91581979,V2_DAI
0x80d7e02073666d87ad3ef0e18606516e4f7b5809,64.88629556,V2_DAI
0x324030ff9b8762c890e0040a6d892f0d927290a4,64.86754537,V3_DAI
0xe68f55933df274e3e17c599811b235b482b0f442,64.84967173,"V2_DAI,V2_USDC"
0xf3cc3e694e3a4fca5068d1b032a650226d533d7a,64.84043603,V2_DAI
0xd7396ca7071823c2c0b3eed7cad11fb209909b42,64.83298234,"V2_USDC,V2_DAI"
0x277cc1637c6baabbfd92656c09564d9b61d5b3bc,64.81568862,"V2_USDC,V2_DAI"
0x0c66b8dbc0a0d36d3469dffb7b60a0df4baaec41,64.77689096,V2_DAI
0x89b8b20ae90328692cd367f75aafadf55fd33e8b,64.76696404,V3_DAI
0xa2999041ab9107d70deb4a085b61abfc3c1dbc28,64.76573997,"V2_DAI,V2_USDC"
0x4eab7f744e38bede33ce09305feaef03628a8c4b,64.74810901,"V2_DAI,V2_USDC"
0x4b037687c1c5159285a7defad3681f8e123d2478,64.74457863,V3_DAI
0x5ba446670288149052645705618f121af76dd19d,64.7429686,"V2_DAI,V2_DAI_POD"
0x747a2bb65b507b3d36be97b367ab5d646ec727c7,64.73427245,V2_DAI
0xd1a16bd8d13b6ef4423657be7c29c2953645d7c5,64.72624347,V3_DAI
0x40bff0250c042cc0f007405a35731623efa34611,64.70552904,V2_DAI
0xcf7872d27650777e11c9259d7781e88fa5846287,64.7054393,"V2_DAI,V2_USDC"
0x9365d21bae2da1dc736a9dd0684d76204fa1227a,64.69066777,V3_DAI
0xb9d9c68fa160dda6d8ba529b98eaec778c180976,64.68877267,V2_DAI
0x91348d0c0247d7c51e3f2ce5d0e2c1f39c49f47e,64.67772303,"V2_USDC,V2_DAI"
0xa9d04e8b992248834a06e61e4d8602e3434ece37,64.67027802,V3_DAI
0xd899499406a4f119fa5b90cba6501b71121c5d0d,64.66754165,V2_DAI
0x9bc4d8539688da24bd56e8dbbff517dcfa1eabfb,64.66288838,"V2_DAI,V2_SAI"
0x05db649c84d63edb7f746ef62636012b15937cbd,64.6577354,"V2_DAI,V3_DAI"
0xf9cba7390cebdb4cdb2ffab6a2a6aaa21ab9eb40,64.6575031,V2_SAI
0x2ff58ee58affce29c6e3db5be271396261fc0f4b,64.63421597,V2_DAI
0x82318b1e52f3162261e1bbd00f13484fdfe89cfa,64.60517419,V2_DAI
0x7400fddb1d2e913237fd287366e7aae1f07c038f,64.59683493,V2_DAI
0x1ed6190d738b6bad057ccbf466cbcb14d4418bba,64.59248193,V2_DAI
0x16e3a8d05dd429c603ea88d5c898d822ac5a7469,64.5924349,"V2_DAI,V2_SAI,V3_DAI"
0xb04a6db13942b6d4416abec5a8327866375c17a4,64.57893087,V3_DAI
0x50ad452dd4434e547c88262a00f08517743b4c02,64.57515357,"V2_DAI,V3_DAI"
0xc2dc013edd48afdcd7b872d51d55ccd1a7717e28,64.57145021,V2_DAI
0xe6c37cf61b013ee16befb772c5cafc140ff08dfb,64.56805238,V2_DAI
0x33610c499d6951fcc336bb62a7ebee987d9ce344,64.54656569,V2_DAI
0x7cd06b6a6cc98cf862eaa5b5d2e448f1b1eb7d2e,64.53405154,V2_DAI
0xa423630090df0fded9e9240e6e5a5f11ec842870,64.50923653,V2_SAI
0x5905fa13ac56edbbd9c5e5ad7d4323c74bba86c8,64.49272553,"V2_DAI,V3_DAI"
0xc059c85f646a6f053bfdb155b4d8b9fb7e538016,64.44930859,V2_DAI
0x6b9afc57cbd6cc8450d333b2b8517e5658a240a6,64.44380283,V2_DAI
0xb3fce8bc1fb25b0c029844aac9f2fa4a1db47564,64.43455326,V2_DAI
0x9de8323a2f9a9b3044bf00482461241475cbe8b1,64.4273138,"V2_DAI,V3_DAI"
0x8597a655821fd5a8c6e326d5fea47ebcb8b74bf7,64.41704779,V3_DAI
0xd670ebb7d7b8a1ac357e23e5a37a74e84c8b01b4,64.3929105,V3_DAI
0x007122c7d3d84ee10506ba8e9d4bb8861483ccad,64.38595775,"V2_USDC,V2_DAI"
0xcfcdca77af2dac997ae9db3155064665a9607161,64.36293139,V3_DAI
0x2c5c87d776b8473718eab1bbb9f791db528c7b1a,64.35901851,V3_DAI
0x9ebbcf9112082ae00a8d55becc49c6dc5502c1aa,64.34266832,V2_DAI
0x8851b6cbe6d12a44767aa3ad6c45088d88a72550,64.29294278,V3_DAI
0x30da3e85bb1036bef60d4ee4b5b9c41ba0bdcf9d,64.28982202,V2_DAI
0xeeb22c2de2731e0fe65f56b0952e8d9309179d1b,64.27735146,V2_DAI
0xd3d5457db677d13adfc3513e432a6fe45b51f679,64.27083353,V2_DAI
0x8983cb8fd3a7dc39f79394c17784310f76711561,64.25104773,V2_DAI
0x22c06b4f3b637b60792cb0f3832426e7d60be23c,64.25086155,V2_DAI
0x9b791484043775173a29896b942c05b0d301d4a1,64.24714434,V2_DAI
0x484ede38b707eac426f33896859b37a06129578e,64.24220831,V2_SAI
0xa9a4aa71ca2323f0721bf420031b0cbdf5a4c872,64.23395824,V3_DAI
0x3b6011e49a629edbfdc5e9708861ff4d5979507c,64.22869997,"V2_DAI_POD,V2_DAI,V2_SAI,V1"
0x479ff7421521488b996c3ce5106fe129bdfb6c1c,64.21938467,V2_DAI
0x8e69f45e5d6fc384122cdcddd552210b7b5aac2f,64.194101,V3_DAI
0x6ff7e48bbd0368de5c5f49510a9740af7c11b488,64.19259735,"V2_DAI,V2_SAI"
0xb34efd9b79086899e37a0012207ad51575f9568b,64.17065177,V2_DAI
0xed058986ef86fc58c0a90bd3415746de4147e26c,64.08884671,"V2_DAI_POD,V2_DAI,V3_DAI"
0x3485d7c0147d8e4484b6a1ca6603065af9dd8afb,64.08585071,V2_SAI
0x2ec178d4f11f4b3dbc8c46d60f08b0fe5c4ff72a,64.08284229,V2_DAI
0x7c6909ab224402b34494779130b7974cd8c5d9be,64.07324406,V2_DAI
0x6c8cc6ff3e1f0441473df4f076e008322c240258,64.05389033,"V2_DAI,V3_DAI"
0xa82c9ed42e7cea03cfad4b03205e46d1a4a30998,63.97842577,V2_DAI
0x1e2f68b2cc3bbb59b254ea17bb1947f2e3e668da,63.97571935,"V2_DAI,V3_DAI"
0xab8d851ed65897f8237faf1057620d53e2577775,63.959235,"V2_DAI,V2_USDC,V2_SAI"
0xf627e5f4bad95a956468d8bb6ee20b119f992e96,63.95885906,"V2_DAI,V1"
0xbc8f7f979e82dce16d21104ebf0ff5577db6463c,63.95219479,"V2_USDC,V2_DAI"
0xf002632eccbd7892656b6bfe9420d3e7bd62b8bb,63.93977047,"V2_DAI,V2_DAI_POD"
0x6833b5464f1b813ac77ca8baae7f0808fb109f41,63.93561915,V3_DAI
0x8f9e6dd01128cc3c148902ebfa648bfcb68ad1ce,63.89476461,V2_DAI
0x7e78091a50b006b78318fb90315abef563ecf950,63.8914461,"V2_DAI,V3_DAI,V3_UNI"
0xa3d6f990d27e86e948da2d63f8d13566ab8041c6,63.87106317,"V2_DAI,V2_USDC"
0x31ef1c17d2901b0f12da308b836393d112a87ce6,63.84657656,"V2_DAI,V2_USDC,V3_USDC,V3_DAI"
0xa7a574f7ed933cbb2e67380c82fec930b1e17ce5,63.84343502,V2_DAI
0xfd0101d908bf7e4a03168b6e90aa7f1e70606225,63.83021941,"V2_DAI,V3_DAI,V1"
0x13ea54245672fff07d778c5cdbff71e91db20173,63.80772539,V3_DAI
0xbf8641831d15c2701ba122981c3d7a6a2533ea48,63.75535911,V2_DAI
0x74f4600920008a87b8c0473eae72967395885ed8,63.74705458,"V2_DAI,V2_SAI"
0xf92fb2ea3a50a44a9316a754b75e6b2313d861e1,63.74641148,V2_DAI
0x5b013f36239a747c123bb4cdcc246003c0766a2f,63.72996889,V2_DAI
0xbed6dc197bec0432f7c95933d6e65e3879b546e5,63.72546685,V2_DAI
0xccce4eb97e68ea0cddd03c1c8d7dfe2a9ca728f2,63.72174511,V2_DAI
0x98083b6f44b1a873b9b77704d819a864d20a2ad5,63.69999639,V3_DAI
0x72d0d58c73418de4fb5141e224ea1867838170ba,63.68870917,V3_UNI
0xa415c94f5a1ae975f25c3267d94272827b1826c6,63.67286822,V2_DAI
0xe5e72ab22e0c3ada2876b0a0382b9d7004c82634,63.6018609,V2_DAI
0x02390d2533d9277b717409c7c4d154fb34ac7130,63.54212778,"V2_DAI,V3_DAI"
0x94343aa392d96f7aa3282923aa768c93edbf280a,63.5369707,V2_DAI
0x22f9b3bca90fd90de5adb1a5dc2992a48d50477c,63.53044362,"V2_USDC,V2_DAI,V2_USDC_POD"
0x2095c5e6eb963b7d8c8a9953cfc9c9ab8a932925,63.50525289,V3_DAI
0xeb87a46764cede9e32c7ea1feef04cf94fe4a185,63.48194477,V2_DAI
0xf1e35895eb5d7e52ae54216a808590225b3d83c6,63.44418033,V2_DAI
0xba333f8ff556bf35d38e102a98daf1c5f6d9d708,63.42575393,V2_DAI
0x304eb9063fa42bd7841dc7cd6644b12385caa891,63.42264323,V2_DAI
0xd3d6d830126b597ff6487888b63e7e1e3494e4b2,63.39067908,V2_DAI
0x8e6f6fc1a7388f686df80bf1ff36d55ef3e10f80,63.3819285,V2_DAI
0xb91154302196f2a01405a0e6c7b046d97bd1f02d,63.36369887,V2_SAI
0x17c5d367f8be40aecac470994cef4d474085083a,63.33871904,V2_DAI
0x98320f031d64f1e2290c0d25716f51939edf9a99,63.33395337,V2_DAI
0x9fca42915c078cc7c0ff3ecbd784c8e7a2ff201b,63.33204709,"V2_DAI,V2_USDC"
0x046105b304ab77039adf6e0e5a378dc03cbf416b,63.32435766,"V3_DAI,V3_UNI"
0x663eb2da2ab3f09b5fdf8cb24176429d9f2e4df6,63.31757349,V2_DAI
0x207d4bdc88aece85d4a8b8d055eaaead7bf82dca,63.31440689,V2_DAI
0x7a596b05830c60cbcce0da91d66654183e7c58fc,63.302629,"V2_DAI,V2_SAI,V3_DAI"
0xafbd61db47a1e48c9fd9567906f80745d4aa34d8,63.26806869,"V2_USDC,V2_DAI"
0xba910716fd4b6b4447aea613993898eeb63844ad,63.26734294,V2_DAI
0xf0c283224da3f2cab6b1ee60e4a0263c139e836a,63.26592471,"V2_USDC,V2_DAI"
0xddf6f1117173b68585583850b9c3d681b1445510,63.25621807,"V2_DAI,V2_SAI"
0xddb87969ec4a2ff2efb7ffaa18ab68cdbc864a61,63.25296901,"V3_DAI,V3_USDC"
0xf19c1b88a5149eeff04fa4438f45eead47397b1f,63.21805084,V2_DAI
0xecd9c2982c90306e49e727d9d785ee34f54e60f9,63.19905288,V2_DAI
0x7ae14df87c7f733f34439b71c3bec097f2de43c8,63.18785455,V2_DAI
0xc2792706935ad27f58c7196e9e3f701931c0a3b3,63.1831326,"V2_DAI,V2_USDC"
0x357f327107b541f55abb0d8a02433b3da251f950,63.18043923,V2_DAI
0x5d69fb3a10053833d194a02da024e5c5082b93e9,63.17820654,V2_SAI
0x42e9cb94aab8ddedc6c126d5bfd622d99012d83d,63.1756538,V3_DAI
0xd13b0b6121edcb5418d0cceec90063548ee9a5a8,63.16685388,V2_DAI
0x0b000fd71ec63066fea195b1e724ec8aa52e9bb8,63.1390743,V3_DAI
0xed42c877297de0440ca6333ceedee2d580aad174,63.09139669,V2_SAI
0xe178d44ec55fc3f27d399094d43b44cd65e4666b,63.06902574,V2_DAI
0x7e388444731c38189c0685f6d98605107ff59282,63.01729227,V2_USDC
0x3de12e808bcb445ff800bd11301f3f9b83c80cf8,62.96819881,V2_DAI
0xe09c48dc4a8ab3ef97ef45d26341063b80e74677,62.96181504,V2_DAI
0xe2a2e5eb4c8148015fb2f95a24abd7eda06a6cd4,62.95723131,V2_DAI
0x63e62588330657c99ba79139e7c21af0c0db1e7e,62.95126538,"V1,V3_USDC"
0x42ca45b785d87b8375dff176555c745b27d69da5,62.95044964,V3_DAI
0x4e48cdd390dcbf84adee95ca21fb3135ceb002ba,62.92146829,"V2_DAI,V2_SAI"
0x40aca2861fe79840119c77d4e9b582ad19856e21,62.90331748,"V3_DAI,V2_DAI"
0x18e9b3195e819696470623ad4d82091019b840ff,62.88603845,"V2_DAI,V3_DAI"
0xe67b3d718b53b9d95bfb1cc4d506f208fdd212e1,62.87286857,"V2_DAI,V2_DAI_POD"
0xaa7a02e4258743a4571963af9658f0032d717d13,62.79972908,V3_DAI
0x9e390b073aa35c4ffc893791a5670fca36190b6f,62.77092885,"V3_UNI,V3_DAI"
0x698fa6437475f3f86df33ea0cb612ad529954811,62.76247111,"V2_DAI_POD,V2_USDC,V2_DAI,V3_DAI"
0x4a7318fd19c9e06241db9b6618283942e9480c00,62.74472472,V2_DAI
0x55794bf2e00cff72fbb9af87782ead83512969d0,62.73325188,"V2_DAI,V3_DAI"
0x8b7d1110b501fd5a5ec9b627243918f0e93c6d1c,62.73251411,V3_DAI
0x93a7eeeda04ebfc6fb27a19dc0ac966fd94314e0,62.71706861,V2_DAI
0x271577973ef200d19c15227bb41181416e248fb3,62.71494318,V2_SAI
0x900d644aa40cc16e0bd0278e69bd8eebc89e7535,62.70287439,"V2_DAI,V2_SAI"
0x0046aac085f70f994737b23d9adf3a6ebf586929,62.67873102,V2_DAI
0x14287e62b859a3a5e19b3c2d59ed1f12ac94ba4c,62.66431117,"V2_DAI,V2_USDC"
0x17b4723a55ffb81a49eb545016f170b2f46dcd1c,62.64974537,"V2_DAI_POD,V2_DAI"
0x3f0875685e130e6251bbe9d678bc00ed359cccff,62.62468197,"V2_DAI,V2_SAI"
0x0d261e56837b55c442448de625c06e814d09ac19,62.59953143,V2_DAI
0x11ebc944350df20940fb10dd8782d654d6aad8c6,62.58475902,V3_DAI
0x2416182b208901aa7f861916a803d03c1709bfdd,62.56497092,V2_DAI
0x878c21da3a31d9bda15bd8e65b5fb2676cf78e71,62.55432947,V2_DAI
0x631114c8624d7855c83a602339df32248358d946,62.55241595,V2_DAI
0xf863bd2073e097310f3a1337b6fd9dd67da1819f,62.55103623,V2_DAI
0x70e6e3933a5ba6d63299d93a90af7383a2f0e0aa,62.54958547,V2_DAI
0xc2e3763ca17f2c3e28e002dbd36fee7dec7ef1d7,62.54917004,"V2_DAI,V3_DAI"
0x2047c55d7c6c94471f8186e349592cfffee185f8,62.54140812,"V2_DAI,V2_SAI,V3_DAI"
0xb0132e0ce87dfd81841d288489824765f9e80a9c,62.49024985,V2_SAI
0x8edbd0581cc83ab64f742ff4bb77dae94dc8dcce,62.47234251,V2_DAI
0x04bb33c3a8c2d018836a1f938054ebb59e0036b2,62.46543764,V1
0x5c71f7ca58238adbffcb03ce76fb2f8640a015c5,62.46543764,V1
0x9d4ec4667d8685ebd00fd901ec98415bc11a2dbb,62.46462364,V2_USDC
0xc90275147759a3ef98c4ebd1db6be03acec13b26,62.46204435,V2_DAI
0xf5ceacf3db30ee2833f0e0c0e89dd03d5465b8ad,62.44250635,V3_DAI
0xbff85fd5d2abf89944ca3cdf8df0a75036f855c7,62.43805984,V2_DAI
0xa4fcf064131db228cfa72bfb64f0f50b940538fc,62.43544306,"V2_DAI,V3_DAI"
0x338cafa3a628046de512b6b28f1cb4c001671aa2,62.41903156,V3_DAI
0xa2cb3a850f4953b4c4890d686f5aafa3006e08d7,62.41664352,V3_DAI
0x4011d09a86d0aca8377a4a8bad691f1aceecd672,62.41483569,V2_DAI
0x2ffa4a0a56044af92e3ee3d4a6cb4240b39159a7,62.40439122,V3_DAI
0xbd3de3f24d9fa5ac4c67d57e09f28b4fe1c297bb,62.37673312,"V2_DAI,V2_USDC"
0x4f2d124c8fefb3d1b08627b2109b4656cf7a1eb4,62.37604392,"V2_DAI,V2_USDC"
0x484ea27da8d53fb6ae356306d1cefe110769ab10,62.33357933,V3_DAI
0x3ece8d40dac89ffb408f7cb5eaf24ab6a3135028,62.32332087,V3_DAI
0x71f8ee8b9dd1a5df000b6f76996fcb330ee70f3e,62.31198668,"V2_USDC,V2_DAI"
0xd229662841ef2ed0d954abbc733ddf5183f68077,62.30293021,V2_SAI
0x709670f35289a4906949175243f811f5b320f72e,62.30244873,V2_DAI
0xeeaea134e5cb4981f1430c0ba6826cc1b50c1cd1,62.29574882,V2_DAI
0x5b2bbc762346bdc57c2cd25b74f0bc698b5ffa45,62.28108819,V3_DAI
0xce76b221defc722fcffe27a43c7e95b8138373e5,62.26901013,V1
0x58415b7c91094231a049741ca0a76dfcf40de887,62.25009431,V2_DAI
0x4b74ddb52c262ca547e380129e7853165e337706,62.22803596,"V2_DAI,V3_DAI"
0xf676f7f5a41ebb7ce7d73a00c72158161e817424,62.21908751,V2_DAI
0xfbbfc62a27954281ef2c286776c88d3540bb0373,62.21679146,V2_SAI
0x87104d43da92e2e5797064e11bfa937555481298,62.2131503,V2_USDC
0xa725b17b42d3b4f64fb9bd2435480384f5998663,62.20701767,"V2_SAI,V2_DAI"
0xc4d47fd88de592eea087ed2092dc1d979ace23ae,62.20701659,"V2_DAI,V2_SAI"
0xd36c60509e257d6f373317828f6b7abb9b2ff9fe,62.18706395,V2_DAI
0x3483a0282281768e2883c443989194259cba7eaf,62.18347239,V2_DAI
0x0a87fa582fef31663f6133191983454f45941031,62.10748338,V2_DAI
0x35ffc49e7fefc188dff81db3c717db098294bc23,62.10591724,V2_DAI
0x37a2c35cc5c55667ca5911f5efac6e782098925d,62.09204154,"V2_DAI,V2_USDC"
0x55d9245895495bc38c5ed5faefae9cde5b50db70,62.08603317,V2_DAI
0x48226176b49a5b01b7424c3ac9d22fdb8ce71415,62.06346024,"V2_DAI,V3_DAI"
0x1de8e867c5c310f1e1e828ee0121d7170ac2dea2,62.04983803,V2_DAI
0x2061a27d1dc983fd8444770bc8d56bce215364ac,62.02781865,V2_DAI
0x94304bf6267ca3763a283b63b18afd5defde0e17,62.01542393,V2_DAI
0xb2d5c67f4dd389f474170508fe59ff25fabf22a4,62.01535493,V2_DAI
0x44e84080bf01ffa589bccb25aff756b7fa5b7d36,61.98913194,V2_DAI
0xcdcdda128d8f724f091e6c40ecb2d0098b166eec,61.967975,V3_DAI
0xa639a1fbaa31088cf8ccc53056ff8764dfbc36c1,61.94002221,V2_DAI
0xa017c96411ada88351ff7800b20b054641c1c459,61.92955217,V2_DAI
0x75b379238868ebb577ce9888524d3cd71ee4b236,61.89532132,"V2_DAI,V3_DAI"
0x8bd83e0f2defbcdfa1c684748e858d323ff857db,61.88259415,"V2_DAI,V3_DAI"
0x58aa247c070e00a08aa89608fe4bcfcf8f023f87,61.82995914,"V2_USDC,V2_DAI"
0x422db8d9669c0a9b5dc633a47bdf5ac320d561f4,61.81759502,V3_DAI
0x8988d8a50a814cbf5747bcdbc3bc9d8a24cdfa16,61.81369669,"V2_DAI,V2_USDC"
0xeb3046abdd910f689eba5c7f128e39f0060a1c61,61.80738913,V2_DAI
0x5291ddf46d13608d8092b194b869a20bd52ba476,61.79678702,"V2_DAI,V3_DAI"
0x3a958fb94d8b185d4d333a52cdd1e52d52224562,61.77120379,"V2_DAI,V2_USDC"
0xf07630ce3c7b9251ad08fedf624b99dfc405e8d2,61.76241224,"V3_DAI,V2_DAI"
0x5fa9d418d233ab4334a1c0869862c7699cf9f7aa,61.72601304,"V2_DAI_POD,V2_DAI"
0xfd523eed91f509c10800daccbffd20270385bbcb,61.70851325,V3_DAI
