This is a summary of the merkle distributor that should have been deployed,,
address,earnings,reasons
0x4d7fa87369413789c6dba3110a4288d97117aeb5,638.8416054,"V2_DAI_POD,V2_DAI,V2_SAI,V2_USDC,V3_DAI,V1,V2_USDC_POD"
0x317b3d59aafd0ccfbc2e86319e1b9345fb710438,636.9337779,"snapshot,V3_DAI,V2_DAI"
0x74ce4e83f51df964508371233776b5c61e955bd7,636.1211468,"V2_SAI,V2_DAI"
0x1f000b42663c3756b969d210203111356c286f95,635.1636004,"V1,V2_SAI"
0xb525f6b3b5efcc0c54582de2f08d890f7793e3e4,632.8342356,"snapshot,V2_DAI,V3_DAI"
0xde6c24b75f90022f279340001dac82656e7b7bf6,630.5330067,V2_SAI
0x9a5319f3b5fb36db122a8aad9f7b8bbcab6da5eb,629.9854513,"snapshot,V2_DAI,V3_DAI"
0x745e5d781190135d2bc6cc772aa9bc98f2e21f2f,629.6171671,"V2_DAI,V3_DAI,V2_DAI_POD"
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,629.5255467,"snapshot,V2_DAI,V3_DAI"
0xe5c29d4075678e0b15826ea93c38484d6274f74d,628.5023287,"V2_DAI,V2_DAI_POD,V3_DAI"
0xe5048cd6ed8ae117ceb935a24211882d0aa1879a,626.3935709,"V3_DAI,V3_USDC"
0x799846cb378ee3e63233358944b481bc3f7d4713,624.0128804,"snapshot,V3_DAI,V2_DAI,V2_DAI_POD"
0xe2f35b376461e7fdd2f2e45248e4c3cd9626a933,623.9303133,"V3_DAI,V2_USDC"
0x2d5c4f5b466362f9129a8d34916c49d0e8332e98,623.2366645,V2_DAI
0xda846cb03abe7db781cf6d9ccd7bfcc13b7c8849,623.2249621,V3_DAI
0x0659479bb52f690fa38f7f8dd9e5c638b75c8be8,622.9954668,"V2_DAI,V2_DAI_POD"
0x20e85243e64b81dbd40d79963db55620060206a8,621.0740555,"V2_DAI,V2_SAI"
0x2f55381f513b93eb2f91e778610878ba0e958b12,620.7856276,"snapshot,V1,V2_DAI,V2_SAI,V3_DAI"
0x56656ada4da72e587408d330e66a85b35516ee20,620.6436284,"V3_USDC,V3_DAI"
0x5015c10b178cf270a52a9b2c855c4e75da355c88,620.4268651,V2_DAI_POD
0x000b79f52356189c80a9d3ada3911d4438218516,620.0666204,"V2_USDC,V2_DAI"
0x39e7e60a6294400a92a865b5019186dba598b23d,619.8668179,"V3_DAI,V3_UNI"
0x5ec22416eb77af5ecf625865149143edda5951f2,619.7004035,V3_DAI
0x6716b017f7fe6bfbed8ecfdf4deca086e2a4f339,619.6881552,"V2_DAI,V3_DAI"
0xcfbcdc0b671ef859ad98bbc35e2031bc8c1aeae5,619.4578046,"V2_DAI,V2_SAI,V2_DAI_POD,V3_DAI"
0xa769f7454f87ae67cfc31d4d87917dcae7f57ce2,617.395939,"V2_DAI,V2_DAI_POD"
0x93f360913c8e30409f75471368cbb3c0123469dd,617.270886,V2_DAI
0x53513c46be205f22642fbf2ad7e265cb724c0d81,617.1034306,"V2_DAI,V2_DAI_POD"
0xdaa070d909e010211606144ede5b2ca6864c2c1c,615.6240297,"snapshot,V3_DAI,V2_DAI"
0x6b1029c9ae8aa5eea9e045e8ba3c93d380d5bdda,614.3216958,V3_DAI
0x15f89a8860641ee00f1146a2f9aa2cf9a7833495,613.9295937,"V2_DAI,V3_DAI"
0xd43f3716cbb9386352880a9bd52f7f07ac01752b,613.1797712,"snapshot,V2_DAI,V3_DAI"
0x7c1908d49266ba2999c41b07b0895c33821f53a9,612.6150262,V3_DAI
0xd59e99927018b995ee9ad6b9003677f1e7393f8a,612.2704671,V3_DAI
0x097a877ef27b1d7d0c63d10db3eefc3753aaca7c,612.1731834,"snapshot,V2_DAI,V2_SAI,V2_USDC,V1,V2_DAI_POD,V3_DAI"
0xac60acd2e057feec2a7c2851a481f17d34246274,611.0646714,V2_DAI_POD
